,dup_indx,eid,affiliation_id,dptid,organization,city,postalcode,addresspart,country,collaboration,auid,orcid,indexed_name,surname,given_name
1,41839,2-s2.0-85105289299,60032144.0,,Korea Advanced Institute of Science and Technology,Daejeon,,,South Korea,,57203642115,,Park J.,Park,Junhyeon
2,41839,2-s2.0-85105289299,60032144.0,,Korea Advanced Institute of Science and Technology,Daejeon,,,South Korea,,57192103119,,Jeong H.,Jeong,Hyewon
3,41839,2-s2.0-85105289299,60032144.0,,Korea Advanced Institute of Science and Technology,Daejeon,,,South Korea,,52265094000,,Yang E.,Yang,Eunho
4,41839,2-s2.0-85105289299,60032144.0,,Korea Advanced Institute of Science and Technology,Daejeon,,,South Korea,,57687927300,,Hwang S.J.,Hwang,Sung Ju
5,41839,2-s2.0-85105289299,60016728.0,,"Yonsei University, College of Medicine",Seoul,,,South Korea,,54794213100,,Kim K.J.,Kim,Kwang Joon
6,41839,2-s2.0-85105289299,60159728.0,,AITRICS,Seoul,,,South Korea,,57208442064,,Lee J.,Lee,Juho
7,41839,2-s2.0-85105289299,60159728.0,,AITRICS,Seoul,,,South Korea,,52265094000,,Yang E.,Yang,Eunho
8,41839,2-s2.0-85105289299,60159728.0,,AITRICS,Seoul,,,South Korea,,57687927300,,Hwang S.J.,Hwang,Sung Ju
0,41840,2-s2.0-85105289278,60003269.0,,Princeton University,,,,,,57219820113,,Huang Y.,Huang,Yangsibo
1,41840,2-s2.0-85105289278,60003269.0,,Princeton University,,,,,,57188692492,,Li K.,Li,Kai
2,41840,2-s2.0-85105289278,60003269.0,,"Princeton University, Institute for Advanced Study",,,,,,55536957700,,Song Z.,Song,Zhao
3,41840,2-s2.0-85105289278,60003269.0,,"Princeton University, Institute for Advanced Study",,,,,,7202419160,,Arora S.,Arora,Sanjeev
0,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,57044631300,,Pong V.H.,Pong,Vitchyr H.
1,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,57207879474,,Dalal M.,Dalal,Murtaza
2,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,57208444041,,Lin S.,Lin,Steven
3,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,57194153504,,Nair A.,Nair,Ashvin
4,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,57208440370,,Bahl S.,Bahl,Shikhar
5,41841,2-s2.0-85105288972,60025038.0,,University of California,Berkeley,,,United States,,35731728100,,Levine S.,Levine,Sergey
0,41842,2-s2.0-85105288970,60016648.0,,Riken Center for Advanced Intelligence Project,,,,Japan,,55702048700,,Tangkaratt V.,Tangkaratt,Voot
1,41842,2-s2.0-85105288970,60016648.0,,Riken Center for Advanced Intelligence Project,,,,Japan,,57191281044,,Han B.,Han,Bo
2,41842,2-s2.0-85105288970,60016648.0,,Riken Center for Advanced Intelligence Project,,,,Japan,,16642736200,,Khan M.E.,Khan,Mohammad Emtiyaz
3,41842,2-s2.0-85105288970,60016648.0,,Riken Center for Advanced Intelligence Project,,,,Japan,,7402826969,,Sugiyama M.,Sugiyama,Masashi
4,41842,2-s2.0-85105288970,60014347.0,105194039.0,"Department of Computer Science, Hong Kong Baptist University",,,,Hong Kong,,57191281044,,Han B.,Han,Bo
5,41842,2-s2.0-85105288970,60025272.0,112785954.0,"Department of Complexity Science and Engineering, University of Tokyo",,,,Japan,,7402826969,,Sugiyama M.,Sugiyama,Masashi
0,41843,2-s2.0-85105288508,60032179.0,,University of Wisconsin - Madison,,,,United States,,57215332814,,Rajput S.,Rajput,Shashank
1,41843,2-s2.0-85105288508,60032179.0,,University of Wisconsin - Madison,,,,United States,,57214457455,,Gupta A.,Gupta,Anant
2,41843,2-s2.0-85105288508,60032179.0,,University of Wisconsin - Madison,,,,United States,,24725032800,,Papailiopoulos D.,Papailiopoulos,Dimitris
0,41844,2-s2.0-85105288356,126141180.0,,Bosch Center for Artificial Intelligence,Renningen,,,Germany,,56556102100,,Zimmer C.,Zimmer,Christoph
1,41844,2-s2.0-85105288356,60005455.0,,"Health Policy and Management, Yale School of Public Health",New Haven,,,United States,,24588193800,,Yaesoubi R.,Yaesoubi,Reza
0,41845,2-s2.0-85105288000,60120016.0,,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,57000166000,,Simm G.N.C.,Simm,Gregor N.C.
1,41845,2-s2.0-85105288000,60120016.0,,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,57207884083,,Pinsler R.,Pinsler,Robert
2,41845,2-s2.0-85105288000,60120016.0,,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,14919558000,,Hernández-Lobato J.M.,Hernández-Lobato,José Miguel
0,41846,2-s2.0-85105287390,60031126.0,,Tokyo Institute of Technology,,,,Japan,,57208902755,,Saito Y.,Saito,Yuta
1,41846,2-s2.0-85105287390,60272367.0,,"CyberAgent, Inc",,,,,,57217164379,,Yasui S.,Yasui,Shota
0,41847,2-s2.0-85105287341,60076757.0,,Amazon Web Services,,,,,,57205467835,,Nguyen C.V.,Nguyen,Cuong V.
1,41847,2-s2.0-85105287341,60076757.0,,Amazon Web Services,,,,,,23986256800,,Seeger M.,Seeger,Matthias
2,41847,2-s2.0-85105287341,60076757.0,,Amazon Web Services,,,,,,6602619332,,Archambeau C.,Archambeau,Cedric
3,41847,2-s2.0-85105287341,126156629.0,,Facebook AI (Work done before joining Facebook),,,,,,55918552200,,Hassner T.,Hassner,Tal
0,41848,2-s2.0-85105287312,60011226.0,108292848.0,"Department of Mathematics, TU Darmstadt",,,,Germany,,16029748200,,Pfetsch M.,Pfetsch,Marc
1,41848,2-s2.0-85105287312,60032824.0,125294014.0,"Department of Mathematics, TU Berlin and Zuse Institute Berlin",Berlin,,,Germany,,23019856800,,Pokutta S.,Pokutta,Sebastian
0,41849,2-s2.0-85105287136,60029241.0,,"Department of Electrical and Computer Engineering, University of California","Santa Barbara, Santa Barbara",,,United States,,56354881800,,Taheri H.,Taheri,Hossein
1,41849,2-s2.0-85105287136,60029241.0,,"Department of Electrical and Computer Engineering, University of California","Santa Barbara, Santa Barbara",,,United States,,36574033500,,Pedarsani R.,Pedarsani,Ramtin
2,41849,2-s2.0-85105287136,60013372.0,,"Department of Electrical and Computer Engineering, University of Texas at Austin",Austin,,,United States,,55887842300,,Mokhtari A.,Mokhtari,Aryan
3,41849,2-s2.0-85105287136,60102562.0,,"Department of Electrical and Systems Engineering, University of Pennsylvania",Philadelphia,,,United States,,57192302656,,Hassani H.,Hassani,Hamed
0,41851,2-s2.0-85105286261,60111768.0,122201274.0,"Data-centric Engineering, Alan Turing Institute",London,,,United Kingdom,,57218716593,,Wang K.,Wang,Kangrui
1,41851,2-s2.0-85105286261,60111768.0,122201274.0,"Data-centric Engineering, Alan Turing Institute",London,,,United Kingdom,,57218715924,,Hamelijnck O.,Hamelijnck,Oliver
2,41851,2-s2.0-85105286261,60111768.0,122201274.0,"Data-centric Engineering, Alan Turing Institute",London,,,United Kingdom,,24175970800,,Damoulas T.,Damoulas,Theodoros
3,41851,2-s2.0-85105286261,60163091.0,,"Department of Statistics, University of Warwick",Coventry,,,United Kingdom,,57218716593,,Wang K.,Wang,Kangrui
4,41851,2-s2.0-85105286261,60163091.0,,"Department of Statistics, University of Warwick",Coventry,,,United Kingdom,,24175970800,,Damoulas T.,Damoulas,Theodoros
5,41851,2-s2.0-85105286261,60163091.0,,"Department of Statistics, University of Warwick",Coventry,,,United Kingdom,,7102197241,,Steel M.,Steel,Mark
6,41851,2-s2.0-85105286261,60022020.0,108252669.0,"Department of Computer Science, University of Warwick",,,,United Kingdom,,57218715924,,Hamelijnck O.,Hamelijnck,Oliver
7,41851,2-s2.0-85105286261,60022020.0,108252669.0,"Department of Computer Science, University of Warwick",,,,United Kingdom,,24175970800,,Damoulas T.,Damoulas,Theodoros
0,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,57221121987,,Sun Y.,Sun,Yu
1,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,57141185000,,Wang X.,Wang,Xiaolong
2,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,57201026579,,Liu Z.,Liu,Zhuang
3,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,57214125457,,Miller J.,Miller,John
4,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,7005029942,,Efros A.A.,Efros,Alexei A.
5,41852,2-s2.0-85105285150,60025038.0,,University of California,Berkeley,,,United States,,24512337400,,Hardt M.,Hardt,Moritz
6,41852,2-s2.0-85105285150,60030612.0,,University of California,San Diego,,,United States,,57141185000,,Wang X.,Wang,Xiaolong
0,41853,2-s2.0-85105285055,60016849.0,,"Stat. Sci., U. Toronto",,,,Canada,,57211930460,,Negrea J.,Negrea,Jeffrey
1,41853,2-s2.0-85105285055,60016849.0,,"Stat. Sci., U. Toronto",,,,Canada,,8608757400,,Roy D.M.,Roy,Daniel M.
2,41853,2-s2.0-85105285055,126155507.0,,Vector Inst.,,,,,,57211930460,,Negrea J.,Negrea,Jeffrey
3,41853,2-s2.0-85105285055,126155507.0,,Vector Inst.,,,,,,8608757400,,Roy D.M.,Roy,Daniel M.
4,41853,2-s2.0-85105285055,126156359.0,,Inst. Adv. Study,,,,,,57211930460,,Negrea J.,Negrea,Jeffrey
5,41853,2-s2.0-85105285055,126156359.0,,Inst. Adv. Study,,,,,,56896118000,,Dziugaite G.K.,Dziugaite,Gintare Karolina
6,41853,2-s2.0-85105285055,126156359.0,,Inst. Adv. Study,,,,,,8608757400,,Roy D.M.,Roy,Daniel M.
7,41853,2-s2.0-85105285055,126157006.0,,Element AI,,,,,,56896118000,,Dziugaite G.K.,Dziugaite,Gintare Karolina
0,41854,2-s2.0-85105284852,60074802.0,,Autodesk AI Lab,Toronto,,,Canada,,36188267400,,Hassani K.,Hassani,Kaveh
1,41854,2-s2.0-85105284852,60074802.0,,Autodesk AI Lab,Toronto,,,Canada,,57219505918,,Khasahmadi A.H.,Khasahmadi,Amir Hosein
2,41854,2-s2.0-85105284852,120210640.0,,Vector Institute,Toronto,,,Canada,,57219505918,,Khasahmadi A.H.,Khasahmadi,Amir Hosein
0,41855,2-s2.0-85105284585,60025038.0,,University of California,Berkeley,,,United States,,57208437681,,Reddy S.,Reddy,Siddharth
1,41855,2-s2.0-85105284585,60025038.0,,University of California,Berkeley,,,United States,,55193779100,,Dragan A.D.,Dragan,Anca D.
2,41855,2-s2.0-85105284585,60025038.0,,University of California,Berkeley,,,United States,,35731728100,,Levine S.,Levine,Sergey
3,41855,2-s2.0-85105284585,60111161.0,,DeepMind,,,,,,12242205800,,Legg S.,Legg,Shane
4,41855,2-s2.0-85105284585,60111161.0,,DeepMind,,,,,,55925224300,,Leike J.,Leike,Jan
0,41856,2-s2.0-85105284511,60006297.0,,University of Pennsylvania,,,,United States,,57219634776,,Zheng Q.,Zheng,Qinqing
1,41856,2-s2.0-85105284511,60006297.0,,University of Pennsylvania,,,,United States,,57202994615,,Dong J.,Dong,Jinshuo
2,41856,2-s2.0-85105284511,60006297.0,,University of Pennsylvania,,,,United States,,35240614400,,Long Q.,Long,Qi
3,41856,2-s2.0-85105284511,60006297.0,,University of Pennsylvania,,,,United States,,56735141600,,Su W.,Su,Weijie
0,41857,2-s2.0-85105283863,60009982.0,,Harvard University,Boston,,,United States,,57218718361,,Uehara M.,Uehara,Masatoshi
1,41857,2-s2.0-85105283863,60000745.0,,University of Illinois at Urbana-Champaign,Champaign,,,United States,,57219643663,,Huang J.,Huang,Jiawei
2,41857,2-s2.0-85105283863,60000745.0,,University of Illinois at Urbana-Champaign,Champaign,,,United States,,56421285700,,Jiang N.,Jiang,Nan
0,41858,2-s2.0-85105283679,60000745.0,,"Department of Computer Science, University of Illinois at Urbana-Champaign",Urbana,,,United States,,54682349900,,Shao H.Z.,Shao,HuajieZ
